"case_number","case_total","case_m","case_f","case_gambling","case_hard","case_drugs"
"12001362MM10A",1,1,0,0,0,0
"12001366CF10A",4,2,2,0,0,1
"12001369CF10A",2,1,0,0,0,0
"12001384CF10A",21,12,3,0,0,6
"12001390CF10A",9,6,0,0,0,0
"12001393CF10A",31,7,9,0,1,3
"12001398MM20A",1,0,0,0,0,0
"12001402CF10A",4,2,0,0,0,1
"12001411CF10A",4,2,2,0,0,1
"12001419MM10A",2,1,0,0,0,0
"12001432MO20A",14,5,2,0,1,0
"12001437MM10A",1,0,0,0,0,0
"12001442CF10A",5,1,0,0,0,0
"12001443MM10A",2,0,0,0,0,0
"12001444MO20A",12,2,3,0,0,0
"12001452MM10A",10,3,2,0,1,3
"12001459MM10A",22,7,12,0,1,10
"12001465MO40A",5,5,0,0,0,0
"12001467CF10A",2,0,0,0,0,0
"12001469CF10A",55,27,18,0,0,7
"12001470MM20A",5,2,3,0,1,0
"12001472MM20A",1,0,1,0,1,0
"12001477CF10A",8,6,1,0,0,0
"12001480CF10A",5,3,0,0,0,0
"12001481CF10A",35,17,5,0,0,7
"12001485MO40A",108,96,5,0,0,2
"12001495MO40A",11,7,1,0,0,1
"12001501CF10A",1,1,0,0,0,0
"12001507MM10A",0,0,0,0,0,0
"12001510MO40A",5,4,1,0,0,0
"12001520MM10A",16,10,2,0,1,0
"12001533MM30A",59,17,18,0,6,4
"12001534MM30A",5,2,0,0,0,0
"12001547MM20A",3,2,0,0,0,0
"12001552CF10A",13,6,5,0,0,3
"12001558CF10A",0,0,0,0,0,0
"12001559MM30A",4,0,0,0,0,0
"12001565CF10A",15,1,5,0,1,0
"12001566MO40A",15,7,5,0,0,0
"12001574MO40A",37,37,0,0,0,0
"12001575MM20A",4,0,2,0,1,0
"12001578MM10A",26,9,5,0,1,0
"12001581CF10A",5,3,1,0,1,0
"12001581MM10A",45,15,9,0,0,7
"12001586CF10A",28,9,8,0,0,1
"12001588MO40A",11,4,2,0,0,0
"12001591MM20A",5,4,0,0,0,0
"12001598MM30A",6,5,0,0,0,0
"12001601MM10A",35,13,9,0,0,7
"12001602MM10A",10,7,3,0,0,2
"12001604MO10A",35,22,0,0,0,1
"12001604MO40A",12,5,2,0,0,0
"12001606CF10A",24,13,7,0,1,7
"12001609MO20A",15,12,2,0,0,7
"12001611MM10A",32,8,24,0,11,1
"12001613MM10A",1,1,0,1,0,0
"12001621MO10A",30,7,23,0,10,1
"12001623CF10A",32,25,3,0,0,4
"12001623MM20A",7,1,0,0,0,0
"12001623MM30A",17,10,2,0,0,2
"12001625MM20A",0,0,0,0,0,0
"12001627CF10A",52,18,27,0,1,33
"12001636CF10A",29,2,22,0,1,0
"12001640CF10A",4,2,2,0,0,0
"12001645MO40A",117,105,5,0,0,2
"12001646MM20A",4,3,1,0,1,0
"12001647CF10A",5,2,3,0,0,5
"12001650MM20A",2,0,1,0,0,1
"12001656MO40A",119,107,5,0,0,2
"12001662MM20A",33,19,8,0,1,6
"12001667MM10A",7,1,1,0,0,1
"12001680CF10A",4,0,2,0,0,0
"12001684MM10A",0,0,0,0,0,0
"12001686MM10A",50,20,26,0,5,9
"12001691CF10A",63,57,3,0,0,3
"12001692CF10A",36,18,11,0,0,10
"12001696CF10A",14,5,8,0,1,8
"12001704MO40A",117,105,5,0,0,2
"12001707MO40A",116,104,5,0,0,2
"12001708MO10A",95,84,4,0,0,2
"12001709MO10A",93,82,4,0,0,2
"12001710CF10A",15,2,12,0,0,7
"12001711CF10A",0,0,0,0,0,0
"12001712MO20A",17,1,0,0,0,0
"12001717MM10A",2,1,0,0,0,0
"12001717TC10A",38,8,17,0,8,3
"12001720MM30A",15,5,1,0,1,0
"12001731MM30A",33,11,0,0,0,1
"12001735CF10A",4,1,2,0,1,0
"12001737CF10A",0,0,0,0,0,0
"12001742MM40A",5,5,0,0,0,2
"12001744CF10A",0,0,0,0,0,0
"12001751MM40A",40,27,5,0,0,7
"12001753CF10A",33,14,18,0,5,19
"12001762CF10A",19,8,7,0,0,0
"12001766MO40A",115,103,5,0,0,2
"12001770MM10A",2,1,1,0,0,0
"12001771MM10A",0,0,0,0,0,0
"12001781MM10A",5,3,2,0,0,1
"12001793CF10A",14,6,6,0,1,2
"12001796MM20A",14,4,0,0,0,1
"12001796NI20A",2,1,0,0,0,0
"12001797CF10A",27,9,0,0,0,0
"12001798MM40A",11,4,0,0,0,0
"12001800MM20A",26,11,1,0,0,0
"12001807MM40A",6,1,0,0,0,0
"12001814MM10A",6,2,1,0,1,0
"12001816MM40A",1,0,0,0,0,0
"12001825CF10A",6,3,1,0,0,1
"12001841TC10A",18,4,0,0,0,0
"12001867TC30A",9,2,0,0,0,0
"12001869MM20A",22,5,15,0,4,7
"12001874CF10A",38,20,15,0,0,18
"12001889MM20A",16,1,3,0,0,0
"12001893NI20A",18,9,1,0,0,1
"12001900MM20A",16,1,3,0,0,0
"12001901MM10A",0,0,0,0,0,0
"12001905MM10A",11,5,3,0,1,1
"12001907MM10A",29,14,9,0,1,1
"12001916MM20A",0,0,0,0,0,0
"12001920MO10A",34,19,4,0,0,3
"12001934MM40A",3,0,2,0,1,0
"12001936CF10A",25,11,9,0,0,10
"12001938MM10A",2,2,0,0,0,0
"12001939MM10A",2,0,2,0,1,0
"12001942MM40A",1,0,0,0,0,0
"12001950MM10A",7,3,1,0,0,0
"12001958MM10A",5,3,1,0,0,0
"12001971MM10A",1,1,0,0,0,0
"12001991CF10A",8,3,5,0,0,3
"12001991MM20A",8,0,2,0,0,0
"12001994MO40A",68,60,5,0,0,5
"12002002MM10A",8,5,1,0,0,2
"12002003MM20A",2,2,0,0,0,0
"12002011TC20A",13,4,3,0,1,4
"12002018CF10A",0,0,0,0,0,0
"12002019TC10A",11,4,0,0,0,0
"12002024MM10A",8,3,0,0,0,0
"12002034MO40A",13,3,8,0,0,2
"12002040CF10A",0,0,0,0,0,0
"12002041CF10A",50,20,17,0,2,12
"12002044MM10A",23,12,2,0,0,8
"12002048MM10A",8,7,1,0,0,1
"12002051CF10A",7,3,2,0,2,0
"12002051TC10A",11,5,3,0,1,1
"12002062CF10A",6,4,1,0,0,1
"12002080CF10A",1,1,0,0,0,0
"12002085MM20A",12,7,5,0,0,6
"12002087CF10A",3,2,1,0,0,2
"12002091TC10A",5,0,3,0,0,0
"12002107MO20A",23,18,1,0,0,3
"12002117MM10A",13,3,8,0,0,6
"12002118MM10A",24,8,0,0,0,3
"12002122TC10A",0,0,0,0,0,0
"12002129MM10A",10,2,2,0,1,0
"12002130MM10A",21,4,11,0,4,1
"12002141MM10A",13,6,1,0,0,0
"12002150CF10A",26,6,20,0,7,1
"12002151MM10A",4,0,0,0,0,0
"12002153MO20A",7,3,0,0,0,0
"12002156MM10A",0,0,0,0,0,0
"12002167CF10A",7,3,0,0,0,0
"12002169CF10A",2,0,2,0,0,0
"12002174CF10A",3,0,0,0,0,0
"12002180MM10A",25,5,17,0,5,0
"12002196CF10A",24,10,4,0,1,6
"12002200MM20A",11,2,7,0,0,5
"12002204MM20A",1,0,0,0,0,0
"12002205MO10A",2,0,2,0,1,0
"12002210MM40A",59,49,7,0,0,5
"12002226CF10A",36,27,4,0,0,6
"12002228CF10A",2,0,2,0,1,0
"12002230MM20A",1,0,0,0,0,0
"12002238MM10A",5,3,2,0,0,2
"12002249CF10A",0,0,0,0,0,0
"12002249MM10A",25,21,4,0,0,3
"12002261CF10A",51,21,11,0,1,7
"12002265CF10A",18,10,6,0,3,2
"12002275CF10A",4,2,1,0,1,0
"12002276MM20A",0,0,0,0,0,0
"12002288CF10A",61,27,18,0,0,13
"12002289MM20A",16,7,9,0,3,6
"12002291MM20A",16,9,5,0,0,6
"12002292CF10A",11,4,5,0,2,1
"12002308CF10A",0,0,0,0,0,0
"12002309CF10A",29,11,13,0,0,7
"12002311MM10A",5,3,1,0,0,3
"12002313CF10A",17,8,4,0,1,2
"12002314CF10A",18,9,2,0,2,1
"12002316MM40A",2,0,0,0,0,0
"12002318MO10A",63,57,3,0,0,3
"12002319MM10A",21,11,2,0,1,5
"12002320CF10A",33,9,8,0,1,6
"12002325TC20A",1,1,0,0,0,0
"12002336CF10A",18,10,1,0,1,0
"12002339MO40A",0,0,0,0,0,0
"12002361CF10A",4,2,2,0,1,1
"12002361MM20A",35,10,21,0,6,2
"12002361MO10A",0,0,0,0,0,0
"12002377CF10A",42,21,21,0,1,11
"12002379CF10A",4,1,3,0,1,0
"12002386MO10A",8,6,1,0,0,2
"12002401CF10A",12,6,1,0,0,4
"12002419CF10A",0,0,0,0,0,0
"12002423CF10A",33,15,14,0,0,11
"12002427CF10A",0,0,0,0,0,0
"12002428MM10A",0,0,0,0,0,0
"12002434MM10A",15,9,5,0,3,0
"12002451CF10A",0,0,0,0,0,0
"12002459MM10A",18,12,5,0,0,3
"12002463CF10A",0,0,0,0,0,0
"12002468CF10A",2,1,1,0,0,0
"12002471CF10A",19,7,8,0,1,1
"12002474CF10A",12,7,2,0,0,0
"12002486MM10A",6,3,0,0,0,1
"12002493MM20A",6,1,0,0,0,0
"12002493MM40A",6,2,0,0,0,1
"12002494MM40A",1,1,0,0,0,0
"12002499TC10A",53,18,14,0,0,5
"12002503CF10A",7,1,1,0,0,0
"12002510MM10A",43,17,5,0,0,11
"12002530MO20A",24,10,11,0,0,9
"12002532MM10A",14,3,3,0,0,0
"12002533CF10A",0,0,0,0,0,0
"12002533MO20A",11,2,4,0,0,0
"12002539CF10A",3,3,0,0,0,0
"12002559MO10A",107,95,5,0,0,2
"12002563CF10A",65,29,27,0,2,20
"12002568MO40A",40,26,7,0,3,1
"12002579CF10A",21,4,14,0,2,0
"12002596MO10A",60,54,3,0,0,3
"12002598MM10A",22,7,13,0,3,1
"12002600MM20A",8,1,6,0,2,0
"12002625CF10A",0,0,0,0,0,0
"12002625MM10A",0,0,0,0,0,0
"12002628CF10A",23,7,14,0,1,4
"12002639TC10A",0,0,0,0,0,0
"12002640MO40A",2,2,0,0,0,0
"12002648MM10A",12,4,1,0,0,3
"12002652MM10A",11,8,0,0,0,2
"12002654CF10A",12,4,8,0,4,0
"12002669MO20A",24,19,1,0,0,3
"12002670MM20A",17,8,9,0,3,6
"12002683MO10A",17,7,10,0,0,14
"12002694MM10A",24,7,6,0,0,2
"12002695CF10A",5,3,1,0,0,3
"12002696MM10A",15,9,5,0,0,1
"12002698MM10A",6,3,2,0,0,1
"12002701MM20A",23,12,2,0,0,3
"12002702MM20A",5,2,0,0,0,0
"12002706MO40A",1,1,0,0,0,0
"12002712MM20A",7,1,0,0,0,0
"12002721TC10A",21,6,0,0,0,2
"12002724MM10A",0,0,0,0,0,0
"12002726MM20A",3,1,0,0,0,0
"12002730CF10A",11,1,5,0,1,0
"12002740MM10A",11,8,3,0,0,0
"12002743CF10A",23,6,13,0,7,4
"12002747MM10A",21,4,14,0,6,2
"12002748TC10A",4,3,0,0,0,0
"12002756MM10A",8,8,0,0,0,2
"12002780CF10A",19,13,1,0,0,0
"12002789CF10A",2,0,0,0,0,0
"12002799CF10A",26,5,6,0,1,5
"12002805MO20A",27,23,1,0,0,2
"12002808CF10A",12,4,1,0,0,1
"12002808MO20A",25,21,1,0,0,2
"12002821MM10A",3,0,0,0,0,0
"12002821MM20A",10,3,5,0,0,4
"12002830CF10A",33,9,2,0,1,9
"12002832MM20A",8,4,0,0,0,0
"12002836CF10A",14,2,9,0,1,8
"12002836MM20A",13,4,4,0,0,5
"12002838MM20A",3,1,1,0,0,2
"12002838MM40A",8,4,3,0,1,1
"12002852MM20A",6,3,0,0,0,0
"12002864TC10A",7,5,1,0,0,0
"12002866CF10A",3,1,0,0,0,0
"12002868MM10A",4,3,0,0,0,0
"12002870MO40A",2,0,0,0,0,0
"12002871CF10A",15,1,0,0,0,0
"12002874MM10A",0,0,0,0,0,0
"12002888MO40A",8,6,2,0,1,0
"12002890CF10A",37,12,21,0,2,14
"12002894CF10A",20,8,7,0,1,3
"12002899CF10A",26,10,4,0,1,3
"12002902TC10A",6,3,0,0,0,0
"12002905CF10A",5,4,1,0,0,5
"12002906MO40A",51,35,7,0,0,8
"12002910MM20A",21,8,8,0,0,5
"12002912MM20A",6,4,1,0,0,1
"12002915MO40A",9,6,2,0,0,0
"12002931CF10A",6,3,3,0,0,4
"12002935CF10A",16,4,3,0,0,0
"12002936MO20A",4,1,0,0,0,0
"12002944CF10A",2,1,0,0,0,0
"12002952MM10A",2,2,0,0,0,0
"12002954CF10A",47,22,17,0,3,9
"12002963CF10A",9,3,2,0,0,0
"12002963MM10A",17,10,1,0,0,0
"12002963MO40A",5,2,2,0,0,1
"12002972CF10A",40,8,1,0,0,0
"12002996CF10A",0,0,0,0,0,0
"12002997MM20A",1,0,0,0,0,0
"12002998TC10A",17,9,0,0,0,0
"12003002CF10A",9,2,1,0,0,1
"12003004MO40A",19,8,6,0,0,6
"12003013MM20A",47,9,20,0,3,7
"12003014MO40A",49,33,7,0,0,8
"12003024MO10A",42,16,5,0,0,11
"12003036MO10A",0,0,0,0,0,0
"12003044MM10A",16,6,8,0,1,5
"12003046CF10A",3,2,1,0,0,0
"12003057TC10A",17,12,1,0,0,0
"12003068MM40A",0,0,0,0,0,0
"12003079MM10A",12,1,8,0,0,3
"12003084CF10A",4,1,1,0,0,1
"12003088MM10A",0,0,0,0,0,0
"12003092CF10A",18,11,7,0,1,0
"12003096MM20A",27,15,5,0,0,3
"12003097CF10A",3,1,0,0,0,0
"12003099MM40A",0,0,0,0,0,0
"12003103CF10A",29,13,7,0,2,6
"12003110CF10A",7,3,0,0,0,2
"12003128CF10A",8,3,2,0,1,2
"12003130CF10A",2,1,0,0,0,0
"12003135CF10A",8,4,0,0,0,0
"12003141MO10A",24,11,8,0,4,0
"12003141TC10A",13,3,1,0,0,1
"12003155CF10A",9,4,5,0,2,4
"12003181CF10A",16,8,3,0,1,2
"12003188MO10A",16,5,0,0,0,2
"12003190MO10A",7,3,0,0,0,0
"12003198MO10A",9,7,1,0,0,2
"12003203MM20A",3,0,0,0,0,0
"12003206MO40A",24,9,15,0,1,5
"12003212MM40A",14,4,0,0,0,1
"12003215MM10A",3,0,3,0,2,0
"12003220MM10A",49,17,13,0,6,0
"12003226MM10A",0,0,0,0,0,0
"12003229CF10A",52,21,12,0,1,8
"12003230MM10A",9,4,2,0,0,2
"12003232MM10A",29,18,8,0,1,10
"12003233MM20A",6,4,1,0,1,0
"12003240MM10A",10,6,0,0,0,2
"12003259MM10A",39,9,17,0,8,3
"12003268MM10A",13,4,9,0,1,9
"12003269MM20A",7,3,4,0,1,0
"12003273MO40A",21,13,2,0,1,2
"12003274CF10A",1,0,0,0,0,0
"12003276MM10A",3,2,0,0,0,0
"12003278CF10A",15,8,6,0,1,2
"12003284MO40A",7,2,2,0,0,4
"12003297CF10A",36,14,12,0,0,18
"12003306MM10A",24,14,8,0,1,12
"12003310MM10A",38,24,7,0,3,1
"12003313MM10A",2,0,0,0,0,0
"12003326CF10A",17,6,0,0,0,5
"12003333MO40A",21,7,9,0,3,2
"12003341MO40A",17,11,3,0,0,4
"12003345MO40A",15,8,2,0,0,0
"12003351CF10A",32,12,18,0,1,20
"12003363CF10A",19,6,10,0,3,3
"12003365MO40A",15,5,4,0,2,1
"12003373MM10A",6,5,1,0,1,2
"12003378MM10A",3,3,0,0,0,1
"12003382MM40A",1,0,1,0,0,1
"12003384CF10A",11,4,7,0,5,0
"12003388MM10A",6,4,0,0,0,0
"12003389MM20A",0,0,0,0,0,0
"12003403MO10A",7,5,0,0,0,0
"12003410CF10A",50,0,50,0,9,0
"12003414MM10A",6,1,1,0,0,1
"12003416CF10A",0,0,0,0,0,0
"12003417MM10A",17,13,4,0,1,0
"12003419MM10A",1,0,0,0,0,0
"12003420MM10A",13,5,7,0,1,4
"12003421CF10A",25,12,6,0,1,3
"12003428MM10A",10,3,2,0,1,0
"12003430CF10A",3,0,1,0,0,0
"12003450CF10A",16,5,10,0,0,12
"12003455CF10A",33,10,9,0,1,7
"12003460MM10A",0,0,0,0,0,0
"12003475MM10A",25,9,4,0,0,3
"12003477MO10A",54,21,20,0,5,10
"12003481CF10A",24,9,7,0,2,0
"12003491MO10A",10,3,5,0,2,3
"12003511CF10A",33,11,18,0,0,4
"12003511MM40A",18,12,3,0,0,4
"12003530MM10A",5,2,3,0,0,5
"12003532MM40A",54,40,11,0,2,12
"12003540MM10A",14,6,0,0,0,0
"12003560CF10A",4,2,1,0,0,1
"12003563CF10A",63,31,25,0,1,46
"12003566CF10A",37,12,19,0,1,17
"12003575CF10A",23,8,7,0,3,3
"12003581CF10A",0,0,0,0,0,0
"12003598MM40A",7,4,1,0,1,0
"12003600CF10A",14,3,0,0,0,0
"12003606TC10A",0,0,0,0,0,0
"12003608MM40A",27,9,4,0,1,1
"12003617CF10A",25,8,6,0,0,3
"12003621MM40A",17,7,7,0,3,4
"12003623CF10A",0,0,0,0,0,0
"12003624TC10A",10,1,9,0,0,1
"12003628CF10A",0,0,0,0,0,0
"12003630CF10A",18,9,1,0,0,2
"12003632TC10A",28,11,11,0,1,13
"12003636MM40A",28,10,4,0,1,2
"12003642MO10A",2,0,2,0,0,0
"12003652MO10A",4,3,1,0,1,1
"12003657CF10A",19,8,0,0,0,0
"12003658MM10A",0,0,0,0,0,0
"12003670CF10A",4,0,4,0,2,0
"12003685TC30A",13,2,6,0,4,0
"12003686TC30A",10,6,1,0,0,1
"12003696CF10A",2,1,0,0,0,0
"12003698CF10A",15,3,9,0,3,0
"12003708MM40A",0,0,0,0,0,0
"12003715CF10A",18,8,5,0,0,5
"12003720CF10A",23,9,7,1,3,4
"12003721MM10A",7,0,2,0,0,0
"12003723CF10A",31,4,17,0,0,13
"12003738MO10A",32,16,5,0,1,3
"12003741CF10A",18,10,5,0,0,2
"12003745CF10A",0,0,0,0,0,0
"12003746MM10A",6,4,1,0,0,1
"12003747MM40A",19,9,7,0,0,0
"12003750CF10A",23,5,11,0,1,4
"12003750MM10A",0,0,0,0,0,0
"12003751MM10A",4,2,0,0,0,1
"12003764MM10A",0,0,0,0,0,0
"12003765MM10A",17,2,12,0,3,4
"12003776MM40A",0,0,0,0,0,0
"12003783MM40A",49,30,9,0,1,8
"12003788MM10A",0,0,0,0,0,0
"12003816MO40A",42,28,7,0,3,1
"12003825CF10A",12,4,8,0,6,0
"12003829MM10A",9,3,0,0,0,3
"12003831CF10A",2,1,1,0,0,2
"12003833MM10A",6,2,3,0,1,0
"12003835CF10A",0,0,0,0,0,0
"12003846CF10A",15,7,5,0,0,3
"12003851CF10A",5,2,1,0,0,3
"12003851TC10A",25,9,0,0,0,0
"12003854CF10A",31,16,12,0,1,7
"12003859MO10A",4,1,0,0,0,0
"12003875MM10A",2,0,2,0,1,0
"12003876MM10A",14,9,2,0,0,3
"12003883MM10A",14,6,0,0,0,0
"12003905MM10A",4,2,0,0,0,0
"12003905MO40A",16,6,4,0,2,1
"12003913CF10A",70,24,14,0,1,12
"12003928MO40A",2,1,1,0,1,0
"12003929CF10A",18,8,9,0,0,4
"12003935CF10A",9,4,1,0,0,0
"12003937MM10A",10,6,1,0,0,1
"12003939MO40A",75,67,5,0,0,5
"12003940CF10A",0,0,0,0,0,0
"12003942MO40A",14,4,8,0,0,2
"12003953MM10A",1,0,0,0,0,0
"12003962MO40A",75,67,5,0,0,5
"12003965MO40A",77,69,5,0,0,5
"12003966MO40A",19,12,3,0,0,4
"12003978CF10A",14,8,1,0,1,2
"12004001MM10A",4,2,0,0,0,0
"12004014MM40A",27,16,4,0,1,1
"12004025MO10A",4,1,0,0,0,0
"12004032MM10A",7,4,1,0,0,0
"12004059MO10A",0,0,0,0,0,0
"12004066CF10A",2,2,0,0,0,0
"12004066TC10A",6,4,0,0,0,0
"12004067MO40A",0,0,0,0,0,0
"12004067TC10A",1,1,0,0,0,0
"12004068CF10A",20,8,6,0,0,3
"12004068TC10A",2,2,0,0,0,0
"12004069CF10A",6,4,2,0,0,2
"12004069TC10A",15,8,3,0,0,6
"12004070MO40A",0,0,0,0,0,0
"12004070TC10A",46,16,9,0,0,8
"12004075MO40A",4,2,1,0,0,0
"12004080CF10A",0,0,0,0,0,0
"12004082CF10A",11,3,6,0,1,7
"12004085MO40A",7,4,3,0,1,1
"12004098MO40A",43,29,7,0,3,1
"12004106MM10A",3,2,1,0,0,2
"12004107CF10A",13,5,8,0,0,3
"12004112CF10A",2,1,0,0,0,0
"12004112MO40A",27,10,15,0,4,6
"12004128CF10A",27,14,5,0,2,6
"12004132MM10A",9,2,2,0,0,1
"12004136MM10A",54,26,15,0,4,8
"12004143CF10A",10,2,4,0,0,0
"12004144MO40A",4,4,0,0,0,2
"12004159CF10A",18,7,1,0,0,1
"12004163MM10A",17,12,0,0,0,1
"12004165MO40A",20,6,12,0,1,4
"12004178TC20A",5,3,0,0,0,0
"12004196MO10A",0,0,0,0,0,0
"12004212MO40A",65,54,8,0,0,5
"12004217MM40A",0,0,0,0,0,0
"12004218MO10A",15,6,4,0,1,2
"12004227CF10A",76,31,20,0,3,8
"12004234TC20A",5,0,0,0,0,0
"12004235TC20A",0,0,0,0,0,0
"12004240MM10A",0,0,0,0,0,0
"12004240MM40A",14,1,10,0,1,6
"12004242CF10A",9,6,3,0,1,0
"12004261MM10A",16,10,5,0,3,0
"12004270MM10A",0,0,0,0,0,0
"12004273CF10A",48,13,11,0,3,4
"12004275TC20A",18,8,1,0,0,0
"12004279TC20A",1,0,0,0,0,0
"12004290MM10A",6,3,0,0,0,1
"12004305CF10A",3,2,1,0,1,0
"12004314CF10A",7,4,3,0,0,1
"12004321CF10A",4,2,0,0,0,0
"12004336MM10A",4,1,1,0,0,2
"12004342CF10A",0,0,0,0,0,0
"12004343CF10A",12,3,4,0,1,2
"12004347CF10A",4,2,0,0,0,1
"12004348CF10A",0,0,0,0,0,0
"12004360MM10A",42,9,4,0,3,2
"12004361CF10A",18,4,13,0,4,0
"12004362CF10A",49,17,13,0,6,0
"12004363MM10A",7,2,4,0,2,0
"12004384CF10A",10,1,9,0,2,1
"12004391CF10A",8,2,0,0,0,0
"12004393MO10A",6,5,0,0,0,0
"12004400MO40A",66,55,8,0,0,5
"12004404CF10A",24,21,2,0,0,3
"12004412CF10A",91,28,53,0,14,11
"12004416MO10A",36,23,0,0,0,1
"12004418MM10A",29,2,22,0,1,0
"12004419MM10A",10,0,1,0,0,1
"12004429CF10A",39,20,16,0,1,18
"12004433CF10A",1,0,1,0,0,0
"12004439MM40A",14,3,0,0,0,0
"12004467CF10A",7,4,1,0,0,0
"12004473CF10A",13,4,9,0,7,0
"12004483CF10A",14,7,2,0,0,1
"12004489MM10A",15,4,5,0,0,3
"12004490CF10A",11,5,0,0,0,1
"12004496MM10A",26,9,15,0,4,6
"12004498MM10A",12,11,1,0,1,0
"12004501CF10A",24,9,7,0,0,3
"12004503TC10A",2,1,0,0,0,0
"12004529MM40A",6,3,2,0,0,2
"12004555MM10A",4,2,0,0,0,0
"12004556MM10A",7,5,0,0,0,0
"12004561CF10A",27,10,11,0,1,12
"12004570MM40A",10,2,3,0,0,1
"12004576CF10A",5,5,0,0,0,1
"12004582CF10A",2,0,2,0,1,0
"12004582MM10A",34,11,19,0,0,4
"12004583MM40A",17,13,1,0,0,1
"12004585CF10A",30,13,9,0,2,9
"12004588CF10A",12,2,6,0,1,0
"12004589CF10A",9,2,3,0,0,0
"12004596MM40A",19,8,5,0,0,3
"12004610MM40A",1,0,0,0,0,0
"12004613CF10A",25,9,15,0,7,3
"12004615CF10A",9,6,0,0,0,0
"12004618CF10A",3,2,0,0,0,0
"12004623MM10A",17,7,0,0,0,0
"12004627MM10A",4,1,0,0,0,0
"12004635MM10A",16,7,6,0,0,2
"12004637MM40A",3,1,0,0,0,0
"12004638MM10A",3,2,0,0,0,0
"12004645CF10A",53,18,13,0,8,1
"12004652MM10A",38,21,6,0,0,5
"12004662MM10A",3,1,0,0,0,0
"12004669MM10A",2,0,1,0,1,0
"12004670CF10A",12,7,5,0,1,5
"12004685MO10A",10,8,1,0,0,6
"12004690MO10A",8,4,2,0,0,3
"12004692CF10A",5,0,5,0,2,0
"12004702CF10A",17,8,2,0,0,2
"12004704MM10A",3,1,0,0,0,0
"12004705MM10A",50,27,10,0,3,8
"12004716MM10A",15,6,4,0,0,3
"12004722MO10A",3,1,2,0,0,2
"12004731CF10A",26,3,11,0,3,1
"12004741CF10A",47,28,16,0,1,26
"12004741TC10A",33,10,21,0,2,14
"12004746TC10A",16,9,1,0,1,0
"12004753CF10A",2,0,0,0,0,0
"12004754TC10A",14,3,6,0,4,0
"12004759CF10A",19,15,4,0,0,0
"12004762CF10A",26,11,12,0,3,0
"12004767MM10A",37,3,0,0,0,3
"12004768TC10A",28,17,8,0,1,6
"12004769CO10A",19,6,12,0,1,4
"12004770MM10A",25,11,9,0,0,10
"12004771MM10A",18,10,1,0,1,0
"12004778CF10A",120,108,5,0,0,2
"12004786TC10A",35,11,21,0,2,14
"12004791CF10A",57,21,13,0,1,8
"12004796CF10A",46,17,26,0,4,14
"12004799MM10A",13,1,4,0,0,2
"12004814CF10A",1,0,0,0,0,0
"12004816MM10A",6,2,2,0,0,2
"12004837MM10A",2,1,0,0,0,0
"12004838MM10A",2,1,0,0,0,0
"12004852CF10A",28,8,13,0,3,3
"12004860MO10A",4,2,1,0,0,1
"12004864CF10A",9,5,3,0,0,1
"12004864MO10A",12,1,0,0,0,0
"12004867MM10A",8,5,2,0,0,3
"12004869CF10A",3,1,1,0,0,0
"12004873MM40A",16,8,1,0,1,3
"12004888CF10A",1,1,0,0,0,1
"12004892MM40A",11,8,3,0,0,1
"12004926CF10A",22,7,8,0,2,1
"12004931CF10A",0,0,0,0,0,0
"12004932CF10A",14,10,2,0,2,0
"12004933MM10A",5,3,2,0,1,1
"12004937MM10A",11,8,0,0,0,0
"12004939CF10A",22,7,11,0,1,9
"12004952MO40A",1,1,0,0,0,0
"12004954CF10A",0,0,0,0,0,0
"12004964CF10A",29,14,11,0,2,7
"12004965MM10A",29,20,7,0,1,2
"12004975MM10A",4,3,1,0,1,0
"12004981CF10A",1,0,0,0,0,0
"12005006MM10A",16,8,5,0,0,0
"12005011MM10A",10,7,0,0,0,1
"12005012TC20A",40,9,10,0,5,0
"12005019MM10A",14,11,2,0,0,6
"12005031CF10A",4,3,0,0,0,3
"12005033CF10A",0,0,0,0,0,0
"12005033MO40A",54,38,7,0,0,8
"12005034MO40A",55,39,7,0,0,8
"12005035CF10A",45,31,13,0,1,15
"12005035MM10A",11,5,1,0,0,2
"12005047CF10A",16,7,7,0,2,1
"12005054CF10A",18,5,8,0,1,7
"12005060MM10A",2,2,0,0,0,0
"12005067MM10A",22,3,2,0,0,2
"12005072MO10A",4,1,2,0,0,2
"12005077MM10A",1,1,0,0,0,1
"12005087CF10A",17,9,5,0,0,0
"12005088MM40A",0,0,0,0,0,0
"12005094CF10A",8,6,2,0,0,1
"12005094MM40A",9,3,1,0,0,1
"12005097MM10A",9,7,0,0,0,2
"12005108MM40A",19,4,1,0,1,2
"12005120MM10A",32,22,7,0,2,6
"12005127CF10A",3,0,0,0,0,0
"12005137CF10A",5,2,2,0,1,0
"12005139MM40A",1,1,0,0,0,0
"12005143CF10A",1,0,1,0,1,0
"12005153CF10A",30,12,4,0,0,4
"12005155TC10A",15,7,1,0,0,3
"12005163MM10A",8,6,2,0,0,5
"12005171MO10A",10,0,1,0,1,0
"12005174CF10A",23,8,12,0,1,11
"12005182MO10A",62,30,25,0,1,45
"12005198MO40A",37,14,18,0,4,20
"12005206CF10A",23,8,11,0,0,8
"12005209CF10A",13,5,0,0,0,0
"12005213CF10A",23,7,0,0,0,2
"12005217MO40A",3,3,0,0,0,0
"12005233MM10A",5,2,3,1,0,3
"12005233TC10A",29,5,0,0,0,2
